2.121212121212121271e-01 2.450000531302670925e+00
2.171717171717171824e-01 2.450000583738926707e+00
2.222222222222222376e-01 2.450000639963984650e+00
2.272727272727272929e-01 2.450000700156101274e+00
2.323232323232323482e-01 2.450000764497630268e+00
2.373737373737374035e-01 2.450000833175023818e+00
2.424242424242424310e-01 2.450000906378831278e+00
2.474747474747474862e-01 2.450000984303700058e+00
2.525252525252525415e-01 2.450001067148375178e+00
2.575757575757576245e-01 2.450001155115700158e+00
2.626262626262626521e-01 2.450001248412615240e+00
2.676767676767676796e-01 2.450001347250159167e+00
2.727272727272727626e-01 2.450001451843468736e+00
2.777777777777777901e-01 2.450001562411777911e+00
2.828282828282828731e-01 2.450001679178418268e+00
2.878787878787879007e-01 2.450001802370819437e+00
2.929292929292929282e-01 2.450001932220509548e+00
2.979797979797980112e-01 2.450002068963113011e+00
3.030303030303030387e-01 2.450002212838352733e+00
3.080808080808081217e-01 2.450002364090049678e+00
3.131313131313131493e-01 2.450002522966122420e+00
3.181818181818182323e-01 2.450002689718586257e+00
3.232323232323232598e-01 2.450002864603555430e+00
3.282828282828282873e-01 2.450003047881241791e+00
3.333333333333333703e-01 2.450003239815953471e+00
3.383838383838383979e-01 2.450003440676097544e+00
3.434343434343434809e-01 2.450003650734179139e+00
3.484848484848485084e-01 2.450003870266800110e+00
3.535353535353535914e-01 2.450004099554659920e+00
3.585858585858586189e-01 2.450004338882556087e+00
3.636363636363636465e-01 2.450004588539383743e+00
3.686868686868687295e-01 2.450004848818135184e+00
3.737373737373737570e-01 2.450005120015900761e+00
3.787878787878788400e-01 2.450005402433867996e+00
3.838383838383838675e-01 2.450005696377322462e+00
3.888888888888888951e-01 2.450006002155646900e+00
3.939393939393939781e-01 2.450006320082321665e+00
3.989898989898990056e-01 2.450006650474924719e+00
4.040404040404040886e-01 2.450006993655130749e+00
4.090909090909091161e-01 2.450007349948713387e+00
4.141414141414141992e-01 2.450007719685542096e+00
4.191919191919192267e-01 2.450008103199584841e+00
4.242424242424242542e-01 2.450008500828907199e+00
4.292929292929293372e-01 2.450008912915670578e+00
4.343434343434343647e-01 2.450009339806135333e+00
4.393939393939394478e-01 2.450009781850658541e+00
4.444444444444444753e-01 2.450010239403694445e+00
4.494949494949495583e-01 2.450010712823794456e+00
4.545454545454545858e-01 2.450011202473608485e+00
4.595959595959596133e-01 2.450011708719881387e+00
4.646464646464646964e-01 2.450012231933457407e+00
4.696969696969697239e-01 2.450012772489277069e+00
4.747474747474748069e-01 2.450013330766377173e+00
4.797979797979798344e-01 2.450013907147893466e+00
4.848484848484848619e-01 2.450014502021057083e+00
4.898989898989899450e-01 2.450015115777197217e+00
4.949494949494949725e-01 2.450015748811739780e+00
5.000000000000000000e-01 2.450016401524207410e+00
5.000000000000000000e-01 -2.450016401524207410e+00
4.949494949494949725e-01 -2.450015748811739780e+00
4.898989898989899450e-01 -2.450015115777197217e+00
4.848484848484848619e-01 -2.450014502021057083e+00
4.797979797979798344e-01 -2.450013907147893466e+00
4.747474747474748069e-01 -2.450013330766377173e+00
4.696969696969697239e-01 -2.450012772489277069e+00
4.646464646464646964e-01 -2.450012231933457407e+00
4.595959595959596133e-01 -2.450011708719881387e+00
4.545454545454545858e-01 -2.450011202473608485e+00
4.494949494949495583e-01 -2.450010712823794456e+00
4.444444444444444753e-01 -2.450010239403694445e+00
4.393939393939394478e-01 -2.450009781850658541e+00
4.343434343434343647e-01 -2.450009339806135333e+00
4.292929292929293372e-01 -2.450008912915670578e+00
4.242424242424242542e-01 -2.450008500828907199e+00
4.191919191919192267e-01 -2.450008103199584841e+00
4.141414141414141992e-01 -2.450007719685542096e+00
4.090909090909091161e-01 -2.450007349948713387e+00
4.040404040404040886e-01 -2.450006993655130749e+00
3.989898989898990056e-01 -2.450006650474924719e+00
3.939393939393939781e-01 -2.450006320082321665e+00
3.888888888888888951e-01 -2.450006002155646900e+00
3.838383838383838675e-01 -2.450005696377322462e+00
3.787878787878788400e-01 -2.450005402433867996e+00
3.737373737373737570e-01 -2.450005120015900761e+00
3.686868686868687295e-01 -2.450004848818135184e+00
3.636363636363636465e-01 -2.450004588539383743e+00
3.585858585858586189e-01 -2.450004338882556087e+00
3.535353535353535914e-01 -2.450004099554659920e+00
3.484848484848485084e-01 -2.450003870266800110e+00
3.434343434343434809e-01 -2.450003650734179139e+00
3.383838383838383979e-01 -2.450003440676097544e+00
3.333333333333333703e-01 -2.450003239815953471e+00
3.282828282828282873e-01 -2.450003047881241791e+00
3.232323232323232598e-01 -2.450002864603555430e+00
3.181818181818182323e-01 -2.450002689718586257e+00
3.131313131313131493e-01 -2.450002522966122420e+00
3.080808080808081217e-01 -2.450002364090049678e+00
3.030303030303030387e-01 -2.450002212838352733e+00
2.979797979797980112e-01 -2.450002068963113011e+00
2.929292929292929282e-01 -2.450001932220509548e+00
2.878787878787879007e-01 -2.450001802370819437e+00
2.828282828282828731e-01 -2.450001679178418268e+00
2.777777777777777901e-01 -2.450001562411777911e+00
2.727272727272727626e-01 -2.450001451843468736e+00
2.676767676767676796e-01 -2.450001347250159167e+00
2.626262626262626521e-01 -2.450001248412615240e+00
2.575757575757576245e-01 -2.450001155115700158e+00
2.525252525252525415e-01 -2.450001067148375178e+00
2.474747474747474862e-01 -2.450000984303700058e+00
2.424242424242424310e-01 -2.450000906378831278e+00
2.373737373737374035e-01 -2.450000833175023818e+00
2.323232323232323482e-01 -2.450000764497630268e+00
2.272727272727272929e-01 -2.450000700156101274e+00
2.222222222222222376e-01 -2.450000639963984650e+00
2.171717171717171824e-01 -2.450000583738926707e+00
2.121212121212121271e-01 -2.450000531302670925e+00
2.070707070707070996e-01 -2.450000482481059283e+00
2.020202020202020443e-01 -2.450000437104030926e+00
1.969696969696969890e-01 -2.450000395005623055e+00
1.919191919191919338e-01 -2.450000356023970927e+00
1.868686868686868785e-01 -2.450000320001307408e+00
1.818181818181818232e-01 -2.450000286783963421e+00
1.767676767676767957e-01 -2.450000256222367501e+00
1.717171717171717404e-01 -2.450000228171045791e+00
1.666666666666666852e-01 -2.450000202488622936e+00
1.616161616161616299e-01 -2.450000179037820747e+00
1.565656565656565746e-01 -2.450000157685459090e+00
1.515151515151515194e-01 -2.450000138302455888e+00
1.464646464646464641e-01 -2.450000120763826672e+00
1.414141414141414366e-01 -2.450000104948685031e+00
1.363636363636363813e-01 -2.450000090740242165e+00
1.313131313131313260e-01 -2.450000078025807326e+00
1.262626262626262708e-01 -2.450000066696787382e+00
1.212121212121212155e-01 -2.450000056648686808e+00
1.161616161616161741e-01 -2.450000047781109025e+00
1.111111111111111188e-01 -2.450000039997754175e+00
1.060606060606060635e-01 -2.450000033206420458e+00
1.010101010101010222e-01 -2.450000027319004570e+00
9.595959595959596689e-02 -2.450000022251499932e+00
9.090909090909091161e-02 -2.450000017923998907e+00
8.585858585858587022e-02 -2.450000014260691028e+00
8.080808080808081495e-02 -2.450000011189864324e+00
7.575757575757575968e-02 -2.450000008643903993e+00
7.070707070707071829e-02 -2.450000006559293286e+00
6.565656565656566301e-02 -2.450000004876613513e+00
6.060606060606060774e-02 -2.450000003540543148e+00
5.555555555555555941e-02 -2.450000002499860052e+00
5.050505050505051108e-02 -2.450000001707437924e+00
4.545454545454545581e-02 -2.450000001120250293e+00
4.040404040404040747e-02 -2.450000000699366964e+00
3.535353535353535914e-02 -2.450000000409956247e+00
3.030303030303030387e-02 -2.450000000221284058e+00
2.525252525252525554e-02 -2.450000000106715259e+00
2.020202020202020374e-02 -2.450000000043710546e+00
1.515151515151515194e-02 -2.450000000013830448e+00
1.010101010101010187e-02 -2.450000000002732214e+00
5.050505050505050934e-03 -2.450000000000171152e+00
0.000000000000000000e+00 -2.450000000000000178e+00
